Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
Call_248,Agent_5,2023-12-02 09:53:04,6:13,Feedback,Y,Yes,89,0:02:01,3.873324701488016
Call_249,Agent_3,2023-07-30 02:23:50,23:51,Sales Inquiry,Y,Yes,108,0:04:59,1.9893612632763333
Call_250,Agent_5,2023-09-03 00:24:18,8:17,Technical Support,Y,Yes,119,0:04:26,3.5624607341955494
Call_251,Agent_4,2023-12-20 12:54:10,14:56,Billing,N,Yes,51,0:07:49,3.666401916186477
Call_252,Agent_1,2023-05-28 19:55:51,19:39,Billing,N,Yes,47,0:01:41,1.6507989752342636
Call_253,Agent_5,2023-07-25 13:41:30,13:15,General Inquiry,N,Yes,83,0:06:49,3.260341249811025
Call_254,Agent_3,2023-08-28 19:50:11,8:37,General Inquiry,N,No,86,0:08:59,4.08650764391443
Call_255,Agent_5,2023-05-17 07:48:52,21:47,Technical Support,Y,Yes,84,0:01:31,2.9955826581437677
Call_256,Agent_2,2023-09-19 04:46:20,4:30,Technical Support,N,Yes,73,0:01:35,1.0484124671044297
Call_257,Agent_2,2023-12-12 16:40:39,5:41,Sales Inquiry,N,No,93,0:01:41,1.0361538763171687
Call_258,Agent_3,2023-11-25 13:01:46,15:10,Sales Inquiry,Y,No,65,0:08:17,2.4281173758800487
Call_259,Agent_1,2023-04-28 20:20:14,15:40,Billing,N,Yes,55,0:07:40,4.704776273727128
Call_260,Agent_3,2023-06-04 14:57:25,5:25,Technical Support,N,No,76,0:05:26,1.914707118414435
Call_261,Agent_2,2023-09-24 17:21:12,7:15,Feedback,N,No,44,0:02:13,3.5374547554867486
Call_262,Agent_2,2023-08-26 21:14:33,18:01,General Inquiry,N,No,54,0:04:49,1.8883034827732823
Call_263,Agent_4,2023-10-09 23:53:46,21:29,General Inquiry,Y,No,48,0:06:27,2.2866799586381945
Call_264,Agent_5,2023-03-02 22:53:55,6:40,Feedback,Y,Yes,85,0:04:54,4.392168358405936
Call_265,Agent_3,2023-12-01 04:47:21,12:12,Technical Support,N,Yes,95,0:07:11,3.9154457690797875
Call_266,Agent_1,2023-07-16 14:25:13,17:48,Technical Support,Y,Yes,101,0:07:28,1.3815971092528425
Call_267,Agent_5,2023-04-14 02:32:31,8:45,Technical Support,N,Yes,90,0:08:35,2.7148080839457345
Call_268,Agent_5,2023-09-24 19:22:42,13:02,Sales Inquiry,Y,No,40,0:09:35,1.1166790545810579
Call_269,Agent_5,2023-09-08 09:42:06,3:19,General Inquiry,N,Yes,98,0:01:45,2.923560586412036
Call_270,Agent_2,2023-08-13 18:26:58,1:33,Technical Support,Y,Yes,43,0:07:32,3.6497360468042723
Call_271,Agent_1,2023-05-14 13:41:20,5:10,Sales Inquiry,N,No,74,0:01:37,1.4740104943926062
Call_272,Agent_1,2023-11-14 11:10:26,20:47,General Inquiry,N,Yes,46,0:08:16,2.1555397556366627
Call_273,Agent_2,2023-02-04 11:23:38,2:24,Billing,N,No,94,0:07:09,2.5913465020086277
Call_274,Agent_5,2023-12-24 02:39:43,14:24,Sales Inquiry,Y,No,75,0:01:54,4.678124098624199
Call_275,Agent_3,2023-08-08 14:03:47,10:35,Technical Support,N,No,111,0:02:37,4.973020061691856
Call_276,Agent_1,2023-04-23 06:50:20,4:17,Technical Support,Y,No,53,0:02:31,1.1796451959824634
Call_277,Agent_5,2023-01-02 12:59:37,5:04,Billing,N,Yes,54,0:06:45,4.044031693981568
Call_278,Agent_2,2023-02-24 12:04:19,12:15,Technical Support,Y,Yes,27,0:03:36,2.486896265609373
Call_279,Agent_2,2023-07-28 21:23:49,1:46,Feedback,N,No,26,0:03:01,2.56983274491792
Call_280,Agent_5,2023-01-18 16:04:07,17:49,General Inquiry,N,Yes,60,0:05:27,4.01705989338809
Call_281,Agent_2,2023-05-22 22:57:45,10:02,Technical Support,Y,No,95,0:02:29,4.673705728581634
Call_282,Agent_2,2023-08-18 11:34:22,5:31,Billing,Y,Yes,27,0:06:50,4.803714378010193
Call_283,Agent_3,2023-02-06 21:58:53,1:22,Billing,Y,Yes,85,0:03:54,3.308490344153283
Call_284,Agent_1,2023-04-29 14:30:21,14:12,Sales Inquiry,N,Yes,102,0:09:02,2.4284846372020112
Call_285,Agent_2,2023-12-14 14:25:26,12:15,Feedback,Y,Yes,90,0:05:32,4.150196343435117
Call_286,Agent_4,2023-06-14 21:31:44,16:54,General Inquiry,N,No,58,0:05:36,2.004005533049201
Call_287,Agent_3,2023-11-23 17:25:25,7:42,General Inquiry,N,No,111,0:03:11,3.256296115334071
Call_288,Agent_3,2023-04-18 16:01:08,0:11,Feedback,N,Yes,75,0:09:36,2.4343138460994926
Call_289,Agent_4,2023-06-10 00:17:23,3:57,General Inquiry,N,Yes,103,0:06:12,3.6265242948315044
Call_290,Agent_4,2023-06-25 21:11:56,13:54,Billing,Y,No,28,0:08:57,1.9615956515740276
Call_291,Agent_5,2023-08-31 15:51:35,11:05,Feedback,Y,Yes,60,0:05:09,1.766371782939303
Call_292,Agent_5,2023-10-20 20:26:08,8:32,Technical Support,N,Yes,107,0:06:11,4.672956346701748
Call_293,Agent_2,2023-11-30 23:10:23,7:55,Billing,Y,No,90,0:07:22,1.4072147317981476
Call_294,Agent_4,2023-01-03 08:51:22,4:26,Technical Support,N,No,115,0:03:51,3.0238316309397266
Call_295,Agent_3,2023-12-05 16:06:34,1:09,Technical Support,Y,Yes,55,0:01:25,1.8834111318520357
Call_296,Agent_2,2023-01-10 19:21:42,13:38,Billing,Y,No,54,0:03:12,1.1557198533026698
Call_297,Agent_4,2023-03-18 12:12:47,16:49,Technical Support,N,Yes,115,0:07:31,1.1440752731657056
Call_298,Agent_2,2023-03-19 20:51:24,22:16,Sales Inquiry,Y,No,107,0:07:54,1.7008870884233094
Call_299,Agent_3,2023-07-19 02:37:10,1:51,General Inquiry,Y,Yes,119,0:04:33,4.4670814180240015
Call_300,Agent_1,2023-12-23 13:19:11,20:01,General Inquiry,N,No,18,0:04:26,2.1299149759081066
Call_301,Agent_3,2023-04-14 19:40:47,19:53,Feedback,Y,Yes,52,0:06:59,4.801836682301182
Call_302,Agent_2,2023-02-17 05:35:09,10:09,General Inquiry,Y,Yes,45,0:09:37,3.326489171956774
Call_303,Agent_5,2023-12-22 23:34:40,21:17,General Inquiry,Y,No,27,0:07:56,2.7464567590750644
Call_304,Agent_4,2023-07-06 12:32:16,14:26,General Inquiry,Y,No,15,0:09:40,3.3203553386778184
Call_305,Agent_3,2023-08-07 11:02:40,17:38,Sales Inquiry,Y,Yes,65,0:02:50,3.066793540905071
Call_306,Agent_1,2023-03-03 19:40:18,19:23,Sales Inquiry,N,No,27,0:06:42,4.0351050150293
Call_307,Agent_1,2023-06-08 06:11:56,19:23,Sales Inquiry,Y,No,115,0:09:11,2.129984263891409
Call_308,Agent_2,2023-01-08 01:34:07,20:34,General Inquiry,Y,No,120,0:09:29,2.4122015664012095
Call_309,Agent_1,2023-10-20 16:19:27,16:27,Billing,N,Yes,92,0:07:06,4.576377210133003
Call_310,Agent_3,2023-12-17 10:13:20,3:24,Billing,N,No,115,0:05:33,4.785826052601622
Call_311,Agent_3,2023-05-09 23:00:01,4:15,Feedback,N,Yes,62,0:07:07,4.570232909945898
Call_312,Agent_3,2023-07-22 04:46:15,20:54,General Inquiry,N,Yes,118,0:07:01,2.6777919758292543
Call_313,Agent_5,2023-07-14 23:12:09,14:26,General Inquiry,Y,No,49,0:02:51,4.121462012027527
Call_314,Agent_1,2023-07-17 05:39:03,3:26,Billing,Y,Yes,19,0:06:05,2.905342933204395
Call_315,Agent_1,2023-08-31 10:19:29,0:24,Sales Inquiry,N,Yes,56,0:05:31,2.9901594085844088
Call_316,Agent_3,2023-09-13 04:03:19,13:44,Technical Support,N,Yes,34,0:07:31,1.8187204362291358
Call_317,Agent_4,2023-11-22 08:27:48,1:45,Technical Support,N,Yes,34,0:03:14,3.364521213034066
Call_318,Agent_1,2023-01-11 04:52:16,21:29,Technical Support,N,Yes,88,0:04:39,1.7445435910133917
Call_319,Agent_5,2023-12-25 10:22:36,8:00,Billing,Y,Yes,66,0:09:59,2.326258796268775
Call_320,Agent_2,2023-04-03 14:00:45,4:35,Sales Inquiry,Y,Yes,8,0:09:16,4.420120806479741
Call_321,Agent_1,2023-10-19 07:38:33,20:16,Sales Inquiry,N,No,84,0:07:20,1.8283032368434209
Call_322,Agent_5,2023-08-31 13:52:07,9:13,Sales Inquiry,Y,Yes,48,0:09:05,1.2846331406937312
Call_323,Agent_4,2023-08-01 23:54:34,13:55,Technical Support,Y,Yes,80,0:05:54,1.2760303704512652
Call_324,Agent_5,2023-09-16 07:54:30,7:36,Sales Inquiry,Y,Yes,91,0:06:33,4.763138082012432
Call_325,Agent_1,2023-12-21 02:58:54,9:18,General Inquiry,N,Yes,45,0:03:26,3.0276817518473385
Call_326,Agent_3,2023-03-18 05:20:37,3:11,Billing,N,Yes,52,0:04:16,2.6376482872680733
Call_327,Agent_1,2023-09-15 01:55:23,23:44,General Inquiry,Y,No,73,0:09:05,4.243514324031674
Call_328,Agent_2,2023-11-20 04:10:52,22:10,Feedback,Y,Yes,38,0:06:54,4.343303711642064
Call_329,Agent_3,2023-08-09 13:52:08,11:56,Feedback,Y,Yes,83,0:08:41,2.3287641324624184
Call_330,Agent_2,2023-12-13 03:28:49,1:02,Feedback,Y,Yes,65,0:03:48,3.774472229895181
Call_331,Agent_2,2023-09-05 01:44:36,20:57,Technical Support,Y,Yes,16,0:09:21,4.084491263407546
Call_332,Agent_2,2023-08-01 11:57:51,15:01,Technical Support,N,No,19,0:08:30,3.618602747463818
Call_333,Agent_4,2023-01-23 05:42:54,13:40,General Inquiry,Y,No,94,0:07:32,1.6063802992003975
Call_334,Agent_4,2023-02-23 16:43:12,4:45,General Inquiry,N,Yes,73,0:03:25,4.503532334068228
Call_335,Agent_2,2023-12-08 09:23:50,2:43,General Inquiry,Y,Yes,119,0:02:23,3.156378210944035
Call_336,Agent_5,2023-11-01 21:59:47,21:33,Billing,N,Yes,54,0:04:23,2.1298897054800148
Call_337,Agent_4,2023-09-07 04:29:55,20:24,Billing,Y,No,112,0:04:15,2.7009127417507757
Call_338,Agent_5,2023-10-10 18:54:59,3:55,General Inquiry,Y,No,25,0:09:15,1.1502843615956295
Call_339,Agent_2,2023-01-08 14:08:13,4:29,Technical Support,N,No,88,0:07:00,1.5114672048896702
Call_340,Agent_5,2023-02-07 05:19:13,22:06,Feedback,N,Yes,110,0:05:56,4.062187002063443
Call_341,Agent_1,2023-01-15 10:38:07,4:04,Sales Inquiry,N,No,88,0:07:41,1.0000465390214646
Call_342,Agent_1,2023-05-15 15:22:19,9:12,General Inquiry,N,No,65,0:10:00,2.6662633139291687
Call_343,Agent_1,2023-02-16 23:41:15,14:12,Technical Support,Y,Yes,58,0:02:44,3.0900407243423538
Call_344,Agent_2,2023-12-03 17:13:50,19:00,Feedback,Y,Yes,54,0:07:47,1.2185376800038892
Call_345,Agent_1,2023-02-06 08:18:55,20:11,Billing,Y,No,13,0:03:59,4.892312651889331
Call_346,Agent_4,2023-09-25 13:32:39,13:23,Sales Inquiry,N,Yes,59,0:07:22,1.9045013249986877
Call_347,Agent_1,2023-08-17 01:11:59,13:57,Technical Support,Y,No,22,0:03:21,2.2167948785451235
Call_348,Agent_5,2023-05-15 01:32:48,12:01,General Inquiry,N,No,103,0:01:41,2.2157700490201093
Call_349,Agent_1,2023-08-17 12:47:01,4:51,General Inquiry,N,No,42,0:07:56,1.9216666484693996
Call_350,Agent_3,2023-09-21 04:53:17,14:07,Sales Inquiry,Y,No,38,0:04:27,1.0058952883452457
Call_351,Agent_5,2023-06-23 03:33:55,10:42,Billing,Y,No,39,0:03:56,3.9173791763519854
Call_352,Agent_5,2023-07-07 13:31:30,8:22,Sales Inquiry,Y,Yes,113,0:04:58,4.867381999197141
Call_353,Agent_5,2023-09-23 17:19:33,18:22,Technical Support,N,No,48,0:06:57,1.8971739331401802
Call_354,Agent_1,2023-10-12 18:23:38,14:24,General Inquiry,N,No,25,0:04:34,3.6521887672136897
Call_355,Agent_2,2023-10-29 02:51:28,7:36,Feedback,Y,Yes,49,0:07:41,3.9675853078348604
Call_356,Agent_3,2023-10-03 07:17:13,1:12,Sales Inquiry,N,Yes,44,0:05:53,4.393701516362099
Call_357,Agent_4,2023-01-29 21:59:44,17:41,General Inquiry,N,Yes,50,0:09:43,2.6905167880544365
Call_358,Agent_3,2023-01-20 12:18:16,16:59,Technical Support,N,No,117,0:03:25,2.211723622561717
Call_359,Agent_2,2023-12-16 18:45:06,7:06,General Inquiry,Y,No,26,0:04:24,2.3011805360921245
Call_360,Agent_5,2023-10-19 11:51:59,17:49,Billing,N,Yes,36,0:04:28,3.8504853323940513
Call_361,Agent_1,2023-03-20 00:33:16,5:51,Sales Inquiry,N,No,57,0:09:37,4.267117866022544
Call_362,Agent_5,2023-01-17 17:41:27,9:41,Technical Support,N,Yes,14,0:02:37,1.7264558710264106
Call_363,Agent_2,2023-10-15 15:53:33,9:03,Sales Inquiry,N,No,91,0:03:51,2.483764032631061
Call_364,Agent_4,2023-04-08 16:54:57,5:29,Feedback,Y,No,80,0:01:57,4.6077607869966
Call_365,Agent_4,2023-06-04 02:32:13,22:42,Feedback,N,Yes,10,0:07:17,4.226774078778957
Call_366,Agent_3,2023-05-23 18:45:50,14:38,Technical Support,Y,No,105,0:09:12,4.939433611049903
Call_367,Agent_5,2023-02-23 00:31:26,12:46,Sales Inquiry,N,Yes,63,0:02:47,4.016993038728323
Call_368,Agent_3,2023-07-11 04:01:43,4:49,Technical Support,Y,No,16,0:02:42,2.572780804111689
Call_369,Agent_2,2023-07-22 06:25:01,10:05,Billing,Y,No,67,0:07:16,3.362551335978551
Call_370,Agent_2,2023-08-02 22:49:56,10:39,Technical Support,Y,Yes,107,0:02:15,3.644057016989281
Call_371,Agent_2,2023-06-17 18:19:59,10:46,Technical Support,Y,Yes,102,0:06:42,1.3138232652684958
Call_372,Agent_1,2023-07-18 04:18:08,9:36,Technical Support,Y,No,82,0:01:47,3.1779878364154603
Call_373,Agent_4,2023-08-16 19:00:47,17:13,Billing,N,Yes,19,0:07:37,3.8372833138904383
Call_374,Agent_3,2023-03-22 08:23:04,11:14,Feedback,Y,Yes,48,0:05:53,1.6692852160042415
Call_375,Agent_4,2023-07-12 16:20:00,3:41,Technical Support,Y,No,67,0:06:42,4.122526869702229
Call_376,Agent_1,2023-04-15 14:08:15,18:22,Technical Support,Y,Yes,105,0:04:14,3.3350911220564465
Call_377,Agent_4,2023-04-27 17:48:54,12:08,Billing,N,No,45,0:01:27,4.808887142790379
Call_378,Agent_1,2023-05-16 19:41:32,20:52,Technical Support,N,Yes,114,0:06:56,1.1696891928275668
Call_379,Agent_3,2023-01-22 13:27:00,23:38,Technical Support,N,Yes,43,0:07:14,2.061304550221868
Call_380,Agent_4,2023-04-16 13:07:27,7:26,General Inquiry,Y,No,66,0:02:15,3.4062155171992963
Call_381,Agent_1,2023-02-27 13:46:12,18:30,Feedback,N,Yes,33,0:09:20,2.186239648823723
Call_382,Agent_4,2023-11-04 03:52:52,12:56,General Inquiry,Y,No,63,0:04:59,3.857696656284969
Call_383,Agent_4,2023-02-11 08:02:40,22:09,General Inquiry,Y,No,69,0:09:32,4.036021130087724
Call_384,Agent_2,2023-07-08 11:46:59,14:17,Billing,N,No,105,0:03:47,1.4100638562658978
Call_385,Agent_1,2023-10-05 06:30:32,19:34,Technical Support,N,No,39,0:05:37,3.055417856827071
Call_386,Agent_4,2023-03-14 02:00:40,12:16,Feedback,N,No,57,0:07:30,3.0355622223642236
Call_387,Agent_2,2023-03-11 17:16:44,23:32,Feedback,N,Yes,119,0:02:29,2.4771230808621643
Call_388,Agent_2,2023-10-29 14:29:57,5:22,Sales Inquiry,N,Yes,108,0:01:12,4.731699450278688
Call_389,Agent_5,2023-11-09 02:33:28,15:26,Billing,Y,Yes,94,0:07:18,4.310025279492885
Call_390,Agent_3,2023-12-19 23:09:52,23:43,Technical Support,N,Yes,118,0:02:49,3.788837527638547
Call_391,Agent_5,2023-03-30 23:33:35,21:26,Billing,Y,No,105,0:06:59,3.85730654293999
Call_392,Agent_2,2023-03-23 06:52:08,13:19,Sales Inquiry,Y,Yes,13,0:04:16,2.8468645752524764
Call_393,Agent_4,2023-05-17 22:00:21,14:54,Billing,N,Yes,76,0:04:21,4.683978084386304
Call_394,Agent_3,2023-01-30 03:48:46,23:52,Sales Inquiry,N,Yes,90,0:06:28,3.7783817090131415
Call_395,Agent_2,2023-12-14 17:25:21,9:00,Billing,N,Yes,29,0:06:52,3.9159242466232658
Call_396,Agent_1,2023-12-27 12:33:31,7:17,Feedback,N,Yes,21,0:01:38,4.446763615149381
Call_397,Agent_2,2023-08-24 05:39:15,2:13,Billing,Y,No,80,0:09:52,2.096286357368764
Call_398,Agent_1,2023-12-27 07:51:27,9:20,Billing,Y,Yes,113,0:09:24,4.228283615466812
Call_399,Agent_5,2023-09-18 15:45:46,6:05,Sales Inquiry,N,No,103,0:03:10,1.7809624118259682
Call_400,Agent_5,2023-03-13 16:58:06,1:35,Sales Inquiry,N,Yes,90,0:02:47,2.3813678089795514
Call_401,Agent_3,2023-02-20 07:32:42,6:13,Billing,N,No,97,0:02:10,2.342441817079371
Call_402,Agent_4,2023-11-15 04:57:09,12:52,General Inquiry,N,Yes,33,0:08:21,4.914101873556563
Call_403,Agent_1,2023-07-15 21:34:24,19:54,Billing,Y,Yes,114,0:06:46,4.426148894991707
Call_404,Agent_1,2023-04-19 06:01:55,8:31,Sales Inquiry,N,Yes,59,0:08:05,3.804679446361039
Call_405,Agent_2,2023-11-17 05:49:18,11:28,Feedback,Y,No,54,0:04:13,3.9082270464615605
Call_406,Agent_5,2023-05-04 03:16:43,3:04,Billing,N,Yes,27,0:07:54,3.2482911776102843
Call_407,Agent_5,2023-03-19 02:09:08,23:24,Technical Support,N,No,57,0:03:48,4.788362668434076
Call_408,Agent_5,2023-08-29 01:01:09,4:05,Billing,N,Yes,106,0:01:25,2.985035011529446
Call_409,Agent_3,2023-09-20 15:25:27,13:41,General Inquiry,Y,Yes,101,0:08:05,2.522070839479578
Call_410,Agent_4,2023-05-09 02:22:09,17:28,Billing,Y,Yes,111,0:08:20,1.652141347726364
Call_411,Agent_2,2023-11-24 23:37:40,7:50,Technical Support,Y,Yes,37,0:09:01,4.1448226090442315
Call_412,Agent_4,2023-02-11 04:43:24,23:26,Feedback,Y,No,95,0:05:30,3.9377757283023658
Call_413,Agent_3,2023-09-25 08:23:49,16:12,Billing,N,Yes,5,0:03:54,2.5374201540965395
Call_414,Agent_2,2023-10-06 01:48:51,18:05,Sales Inquiry,Y,Yes,65,0:01:55,1.1007736558369174
Call_415,Agent_2,2023-07-04 04:28:29,6:33,Billing,Y,No,61,0:05:39,4.355989310872043
Call_416,Agent_1,2023-12-23 15:41:42,10:02,Technical Support,N,No,14,0:09:30,1.0456719338162945
Call_417,Agent_5,2023-09-19 14:59:43,22:08,Billing,Y,No,68,0:06:03,3.814799118516204
Call_418,Agent_5,2023-02-01 09:35:01,9:16,Sales Inquiry,Y,Yes,100,0:01:36,4.881028438904228
Call_419,Agent_1,2023-08-22 03:18:00,12:18,General Inquiry,N,No,33,0:01:58,2.750645312592814
Call_420,Agent_3,2023-02-03 17:57:14,8:34,Billing,N,Yes,54,0:06:36,1.939893619983811
Call_421,Agent_5,2023-09-15 07:54:19,20:14,Sales Inquiry,N,No,93,0:07:33,3.819484040173527
Call_422,Agent_4,2023-06-29 22:29:39,8:18,Sales Inquiry,N,Yes,80,0:08:52,4.268512568062341
Call_423,Agent_2,2023-09-03 08:35:36,20:48,Billing,Y,Yes,69,0:07:46,3.1857212643113892
Call_424,Agent_2,2023-05-12 11:01:36,4:06,Feedback,Y,Yes,57,0:05:58,4.868141101024585
Call_425,Agent_2,2023-03-18 04:58:35,18:46,Technical Support,Y,No,55,0:09:13,1.2066748866318444
Call_426,Agent_2,2023-03-18 09:04:37,2:10,Technical Support,Y,Yes,26,0:04:24,3.0191823932181125
Call_427,Agent_1,2023-05-28 08:37:40,14:37,Technical Support,Y,No,25,0:09:31,3.8738157892902003
Call_428,Agent_2,2023-07-02 07:46:14,19:20,Feedback,N,Yes,118,0:07:17,4.450561884596716
Call_429,Agent_2,2023-08-08 17:41:38,19:34,Billing,N,No,34,0:06:16,1.7170224476311602
Call_430,Agent_4,2023-04-07 23:46:20,5:47,Technical Support,N,No,82,0:03:34,4.200013927054726
Call_431,Agent_1,2023-08-21 11:22:10,2:57,Feedback,Y,No,30,0:05:05,3.210828302874181
Call_432,Agent_3,2023-10-27 16:46:30,18:48,Billing,N,Yes,70,0:06:51,2.586214727959853
Call_433,Agent_1,2023-12-28 18:42:06,20:11,Sales Inquiry,N,Yes,69,0:06:01,1.5268601143163743
Call_434,Agent_1,2023-12-15 09:08:57,5:06,Feedback,Y,Yes,52,0:07:17,4.461183035635649
Call_435,Agent_3,2023-02-22 06:44:51,2:05,Technical Support,Y,No,86,0:07:27,1.6290928327188614
Call_436,Agent_2,2023-03-05 00:00:43,4:28,Technical Support,N,No,82,0:06:10,2.239151436836397
Call_437,Agent_2,2023-07-17 22:12:58,23:01,Billing,Y,No,120,0:06:59,2.1601821278497475
Call_438,Agent_2,2023-12-29 22:37:53,9:55,Feedback,Y,No,77,0:08:37,4.485656136763417
Call_439,Agent_3,2023-12-24 03:33:01,6:06,Billing,Y,Yes,60,0:02:56,3.690811976835592
Call_440,Agent_1,2023-07-09 23:20:49,23:10,Billing,N,No,6,0:08:12,4.186725588765489
Call_441,Agent_5,2023-04-08 14:25:58,8:16,Technical Support,N,No,94,0:03:51,2.001871595169996
Call_442,Agent_2,2023-10-01 20:38:51,12:08,Billing,N,No,58,0:08:50,3.4994963984279956
Call_443,Agent_4,2023-11-17 22:58:31,20:48,Technical Support,Y,No,76,0:03:25,3.2869839325749948
Call_444,Agent_2,2023-10-22 19:17:46,16:05,General Inquiry,Y,No,20,0:09:13,4.331321507153085
Call_445,Agent_4,2023-10-23 06:14:21,17:50,Technical Support,Y,Yes,40,0:07:59,4.624348241925042
Call_446,Agent_2,2023-07-22 04:31:42,15:56,General Inquiry,N,No,25,0:02:46,1.0486270859095472
Call_447,Agent_3,2023-01-16 19:29:35,3:02,Technical Support,N,No,37,0:05:36,3.6960796762351706
Call_448,Agent_4,2023-10-08 13:43:36,20:07,Billing,N,Yes,61,0:09:23,1.207343196478916
Call_449,Agent_5,2023-11-20 23:28:39,20:51,Feedback,N,Yes,86,0:01:40,3.1954346603094237
Call_450,Agent_4,2023-07-24 06:38:56,21:15,Feedback,N,Yes,69,0:06:49,2.150530916174713
Call_451,Agent_3,2023-04-21 15:24:54,20:54,Technical Support,N,No,32,0:04:26,2.227106398088565
Call_452,Agent_4,2023-09-11 12:30:04,16:08,General Inquiry,N,Yes,54,0:02:48,2.4118340138094263
Call_453,Agent_5,2023-11-29 02:47:39,18:35,General Inquiry,Y,Yes,67,0:02:48,3.4851697961984405
Call_454,Agent_5,2023-08-02 13:51:18,17:33,Sales Inquiry,N,No,86,0:04:30,2.336199862675077
Call_455,Agent_5,2023-08-26 07:59:46,3:13,Feedback,N,Yes,16,0:05:09,3.9307962023611216
Call_456,Agent_1,2023-06-27 10:55:19,19:14,Technical Support,Y,Yes,48,0:02:58,2.6181095422954788
Call_457,Agent_2,2023-09-01 02:37:48,16:57,Technical Support,N,Yes,10,0:05:48,1.2734128012398345
Call_458,Agent_4,2023-12-05 11:06:17,0:34,Billing,Y,No,45,0:05:19,4.135039369936429
Call_459,Agent_4,2023-03-24 09:46:37,8:34,General Inquiry,N,No,93,0:06:39,2.143033298370824
Call_460,Agent_4,2023-02-21 09:06:04,7:45,Sales Inquiry,Y,No,66,0:08:40,2.7310675183970505
Call_461,Agent_5,2023-08-22 16:06:18,7:21,Sales Inquiry,N,Yes,27,0:03:45,3.741775532887606
Call_462,Agent_2,2023-07-02 01:43:59,14:06,Billing,N,No,21,0:01:31,2.329824628594848
Call_463,Agent_5,2023-11-13 19:08:43,17:39,Sales Inquiry,N,No,111,0:06:21,1.2263426245868625
Call_464,Agent_1,2023-05-14 05:20:33,9:37,General Inquiry,Y,Yes,75,0:02:52,2.4956841880512544
Call_465,Agent_2,2023-01-16 05:53:43,16:37,Billing,Y,No,73,0:03:09,4.777794330777214
Call_466,Agent_4,2023-12-24 04:32:56,1:15,Billing,Y,No,16,0:04:33,3.5669375891942328
Call_467,Agent_2,2023-05-11 15:43:15,13:13,Billing,Y,Yes,25,0:03:04,3.6859165946688277
Call_468,Agent_3,2023-08-09 08:32:05,12:32,Sales Inquiry,N,Yes,22,0:01:14,3.5291286145505594
Call_469,Agent_5,2023-07-22 12:27:05,8:00,Billing,N,Yes,85,0:01:16,1.7959685558377472
Call_470,Agent_4,2023-03-22 01:05:50,15:28,Sales Inquiry,N,No,28,0:07:58,2.6733354564091205
Call_471,Agent_4,2023-08-05 19:29:11,23:02,Feedback,N,Yes,96,0:03:45,4.0037591934532735
Call_472,Agent_3,2023-08-04 01:58:53,13:55,Technical Support,Y,No,84,0:06:55,1.4054915902126366
Call_473,Agent_5,2023-11-01 20:15:09,8:55,Sales Inquiry,N,No,58,0:02:07,2.111411104358849
Call_474,Agent_5,2023-06-07 22:30:02,5:36,General Inquiry,N,Yes,17,0:04:59,2.1052764338634145
Call_475,Agent_4,2023-06-20 22:18:41,11:00,Sales Inquiry,Y,Yes,45,0:01:25,2.728075710378024
Call_476,Agent_4,2023-07-02 16:31:51,2:53,Feedback,Y,Yes,119,0:04:39,4.92147496376874
Call_477,Agent_3,2023-07-08 09:39:16,18:17,General Inquiry,Y,No,113,0:03:37,1.2700101867352878
Call_478,Agent_5,2023-08-10 17:27:44,14:01,Sales Inquiry,N,No,56,0:07:44,3.07480397752238
Call_479,Agent_3,2023-02-18 12:43:34,8:39,Sales Inquiry,Y,Yes,16,0:07:10,1.7174587280488418
Call_480,Agent_2,2023-01-21 11:41:54,1:25,Technical Support,N,Yes,28,0:07:08,4.8827061816389765
Call_481,Agent_5,2023-07-01 05:49:17,12:24,General Inquiry,Y,No,119,0:01:28,1.4532140189098568
Call_482,Agent_4,2023-05-08 16:06:36,2:17,Feedback,N,Yes,103,0:04:47,2.614404009446365
Call_483,Agent_2,2023-02-13 04:22:59,21:30,Sales Inquiry,Y,Yes,99,0:05:20,3.9515399393384247
Call_484,Agent_3,2023-08-14 20:24:48,0:01,Feedback,Y,Yes,66,0:08:06,3.818217712109781
Call_485,Agent_4,2023-11-13 18:47:48,22:43,Sales Inquiry,Y,Yes,73,0:09:22,2.690914547575729
Call_486,Agent_1,2023-03-11 15:56:33,13:04,General Inquiry,N,No,112,0:06:57,2.386096671810873
Call_487,Agent_5,2023-03-28 22:05:16,20:07,General Inquiry,Y,No,111,0:05:10,2.5904495142114823
Call_488,Agent_1,2023-04-08 00:43:23,8:43,Technical Support,N,Yes,75,0:02:19,2.057105052634557
Call_489,Agent_2,2023-02-24 21:15:23,21:31,General Inquiry,Y,No,100,0:01:11,1.8213317548271992
Call_490,Agent_4,2023-08-12 01:25:04,1:22,Billing,Y,No,39,0:07:23,2.93215879023556
Call_491,Agent_4,2023-03-10 21:55:43,17:12,Billing,Y,No,60,0:09:43,2.0741350242704293
Call_492,Agent_2,2023-06-23 01:08:07,8:43,Feedback,Y,Yes,93,0:02:40,2.1498466595890005
Call_493,Agent_4,2023-04-25 08:41:31,11:54,Feedback,N,No,40,0:02:47,3.6270242538982282
Call_494,Agent_2,2023-08-21 05:33:34,2:17,Sales Inquiry,N,Yes,93,0:01:31,4.874149326799569
